species	region	tot.records
Deverra_triradiata	0	79
Petroselinum_crispum	0.0639441160666308	1861
Modesciadium_involucratum	0	1
Deverra_tortuosa	0	119
Stoibrax_pomelianum	0	1
Stoibrax_dichotomum	0	81
Apium_annuum	0	416
Naufraga_balearica	0	6
Visnaga_daucoides	0.0261941448382126	649
Apium_graveolens	0.0411742279832253	2623
Ridolfia_segetum	0	384
Apium_prostratum	0.0145586897179254	1099
Apium_chilense	0	7
Apium_commersonii	0.363636363636364	11
Apium_insulare	0.1	10
Apium_panul	0	16
Apium_sellowianum	0.8	25
Sclerosciadium_nodiflorum	0	5
Deverra_burchellii	0.2	15
Carum_apuanum	0	1
Carum_carvi	0.000344115622849277	17436
Carum_graecum	0	29
Carum_heldreichii	0	17
Carum_rupicola	0	2
Carum_buriaticum	0	80
Carum_depressum	0	1
Carum_caucasicum	0	6
Carum_meifolium	0	4
Carum_porphyrocoleon	0	2
Grammosciadium_macrodon	0	3
Grammosciadium_daucoides	0	12
Grammosciadium_platycarpum	0	10
Grammosciadium_scabridum	0	5
Grammosciadium_pterocarpum	0	3
Rhabdosciadium_aucheri	0	2
Chamaesciadium_acaule	0	14
Gongylosciadium_falcarioides	0	1
Hladnikia_pastinacifolia	0	3
Aegopodium_decumbens	0	70
Aegopodium_latifolium	0	2
Aegopodium_podagraria	0	52590
Aegopodium_tadshikorum	0	1
Aegopodium_alpestre	0	31
Apiopetalum_glabratum	1	2
Apiopetalum_velutinum	1	9
Mackinlaya_confusa	1	106
Mackinlaya_macrosciadea	0.966480446927374	179
Centella_asiatica	0.167290336781862	4543
Centella_montana	0	2
Centella_capensis	0	5
Schizeilema_haastii	0	270
Azorella_trifurcata	0	58
Stilbocarpa_polaris	0	24
Stilbocarpa_lyallii	0	2
Schizeilema_colensoi	0	19
Eryngium_agavifolium	0.375	8
Eryngium_aloifolium	1	5
Eryngium_alternatum	1	74
Eryngium_amethystinum	0	102
Eryngium_aquifolium	0	93
Eryngium_aromaticum	0	33
Eryngium_articulatum	0	91
Eryngium_balansae	1	9
Eryngium_bonplandii	0.957446808510638	47
Eryngium_bourgatii	0	662
Eryngium_brasiliense	1	4
Eryngium_buchtienii	1	4
Eryngium_bungei	0	2
Eryngium_caespitiferum	0	1
Eryngium_canaliculatum	0.948717948717949	39
Eryngium_cervantesii	0.875	32
Eryngium_chamissonis	0.666666666666667	21
Eryngium_ciliatum	0.684210526315789	19
Eryngium_coquimbanum	0	7
Eryngium_corniculatum	0	289
Eryngium_coronatum	0.571428571428571	63
Eryngium_crassisquamosum	0.818181818181818	11
Eryngium_creticum	0	665
Eryngium_divaricatum	0.419354838709677	31
Eryngium_duriaei	0	125
Eryngium_ebracteatum	0.88695652173913	345
Eryngium_eburneum	0.773584905660377	53
Eryngium_echinatum	0.297872340425532	47
Eryngium_elegans	0.897727272727273	176
Eryngium_eriophorum	0.972222222222222	36
Eryngium_eurycephalum	0.95	20
Eryngium_floribundum	0.984848484848485	66
Eryngium_fluitans	0.933333333333333	15
Eryngium_foetidum	0.970930232558139	516
Eryngium_galioides	0	200
Eryngium_ghiesbreghtii	0.991735537190083	121
Eryngium_giganteum	0.00552486187845304	181
Eryngium_glossophyllum	0.714285714285714	7
Eryngium_goyazense	1	17
Eryngium_gracile	0.988165680473373	169
Eryngium_gramineum	0.688888888888889	45
Eryngium_hemisphaericum	1	18
Eryngium_hemsleyanum	0.818181818181818	11
Eryngium_horridum	0.772151898734177	79
Eryngium_humile	0.996587030716723	293
Eryngium_ilicifolium	0	211
Eryngium_inaccessum	0	1
Eryngium_incantatum	1	2
Eryngium_junceum	0.977272727272727	44
Eryngium_juncifolium	1	121
Eryngium_koehneanum	1	7
Eryngium_lacustre	1	4
Eryngium_longifolium	0.950413223140496	121
Eryngium_macrocalyx	0	1
Eryngium_madrense	1	2
Eryngium_maritimum	0	2174
Eryngium_megapotamicum	0.428571428571429	7
Eryngium_mesopotamicum	0.5	16
Eryngium_mexiae	0.986111111111111	72
Eryngium_monocephalum	0.96	75
Eryngium_montanum	1	7
Eryngium_nasturtiifolium	0.884210526315789	190
Eryngium_nudicaule	0.554054054054054	74
Eryngium_ombrophilum	1	6
Eryngium_ovinum	0.00108932461873638	918
Eryngium_palmatum	0	2
Eryngium_palmeri	1	49
Eryngium_pandanifolium	0.574468085106383	94
Eryngium_humboldtii	0.357142857142857	28
Eryngium_pilularioides	0.5	4
Eryngium_pohlianum	1	10
Eryngium_pristis	0.930232558139535	86
Eryngium_prostratum	0.0151515151515152	66
Eryngium_proteiflorum	0.906976744186046	43
Eryngium_pseudojunceum	0	12
Eryngium_purpusii	0.857142857142857	14
Eryngium_rauhianum	1	15
Eryngium_regnellii	0.833333333333333	18
Eryngium_rojasii	1	4
Eryngium_rostratum	0	21
Eryngium_sanguisorba	0.845238095238095	84
Eryngium_scaposum	0.967213114754098	61
Eryngium_scirpinum	1	18
Eryngium_sellowii	1	8
Eryngium_serbicum	0	1
Eryngium_serratum	0.784090909090909	176
Eryngium_smithii	1	8
Eryngium_sparganophyllum	0.7	10
Eryngium_haenkei	1	4
Eryngium_subinerme	1	15
Eryngium_tenue	0	393
Eryngium_ternatum	0	4
Eryngium_thorifolium	0	1
Eryngium_variifolium	0	4
Eryngium_vaseyi	0	91
Eryngium_venustum	1	21
Eryngium_vesiculosum	0.0029940119760479	334
Eryngium_viviparum	0	56
Eryngium_weberbaueri	1	6
Eryngium_yuccifolium	0.0504854368932039	515
Petagnaea_gussonei	0	1
Sanicula_maritima	0	12
Sanicula_odorata	0	365
Sanicula_smallii	0	16
Actinolema_macrolema	0	1
Alepidea_peduncularis	0.730769230769231	78
Eryngium_alpinum	0	125
Eryngium_baldwinii	0	40
Eryngium_beecheyanum	0.923076923076923	221
Eryngium_carlinae	0.915966386554622	357
Eryngium_dilatatum	0	237
Eryngium_expansum	0.0416666666666667	96
Eryngium_glaciale	0	71
Eryngium_glomeratum	0	228
Eryngium_kotschyi	0	1
Eryngium_plantagineum	0.608695652173913	115
Eryngium_planum	0	492
Eryngium_spinalba	0	51
Eryngium_tricuspidatum	0	123
Sanicula_epipactis	0	43
Steganotaenia_araliacea	0.947368421052632	190
Astrantia_major	0	2159
Sanicula_orthacantha	0.528089887640449	89
Sanicula_europaea	0.000436078203357802	13759
Sanicula_chinensis	0.142857142857143	280
Sanicula_elata	0.335115864527629	561
Sanicula_canadensis	0.00573613766730402	523
Sanicula_mariversa	1	1
Sanicula_sandwicensis	1	4
Sanicula_purpurea	0	2
Sanicula_arctopoides	0	186
Sanicula_arguta	0	344
Sanicula_bipinnatifida	0	803
Sanicula_bipinnata	0	254
Sanicula_crassicaulis	0.00104384133611691	958
Sanicula_deserticola	0	13
Sanicula_graveolens	0	289
Sanicula_hoffmannii	0	29
Sanicula_laciniata	0	133
Sanicula_peckiana	0	65
Sanicula_tuberosa	0	555
Sanicula_saxatilis	0	25
Sanicula_tracyi	0	73
Sanicula_moranii	0	1
Sanicula_rubriflora	0.111111111111111	9
Eryngium_constancei	0	10
Eryngium_aristulatum	0	250
Eryngium_armatum	0	85
Eryngium_harknessii	0	1
Eryngium_spinosepalum	0	44
Eryngium_integrifolium	0.0158730158730159	63
Eryngium_leavenworthii	0	230
Eryngium_lemmonii	0.983333333333333	60
Eryngium_petiolatum	0	41
Eryngium_campestre	0	14203
Eryngium_castrense	0	174
Eryngium_pinnatisectum	0	21
Eryngium_mathiasiae	0	38
Eryngium_racemosum	0	19
Eryngium_pendletonense	0	20
Eryngium_sparganioides	0	1
Eryngium_depressum	0	4
Eryngium_pinnatifidum	0	132
Eryngium_guatemalense	1	5
Arctopus_dregei	0	5
Arctopus_echinatus	0	13
Arctopus_monacanthus	0	4
Alepidea_amatymbica	0	12
Pennantia_corymbosa	0	2090
Pennantia_endlicheri	0	1
Pennantia_cunninghamii	0.023841059602649	755
Griselinia_carlomunozii	0	4
Griselinia_jodinifolia	0	10
Griselinia_littoralis	0	12881
Griselinia_lucida	0	1332
Griselinia_racemosa	0	11
Griselinia_ruscifolia	0.878048780487805	82
Griselinia_scandens	0.111111111111111	9
Linconia_ericoides	0	1
Linconia_cuspidata	0	2
Linconia_alopecuroidea	0	1
Thamnea_massoniana	0	2
Thamnea_teres	0	2
Thamnea_thesioides	0	2
Thamnea_ustulata	0	2
Thamnea_hirtella	0	2
Audouinia_esterhuyseniae	0	5
Audouinia_laevis	0	3
Audouinia_capitata	0	1
Berzelia_stokoei	0	19
Berzelia_abrotanoides	0	13
Berzelia_squarrosa	0	2
Berzelia_rubra	0	1
Berzelia_cordifolia	0	2
Staavia_glutinosa	0	2
Staavia_pinifolia	0	2
Staavia_dodii	0	2
Staavia_radiata	0	12
Staavia_zeyheri	0	2
Staavia_capitella	0	7
Staavia_brownii	0	3
Staavia_verticillata	0	3
Staavia_phylicoides	0	1
Brunia_dregeana	0	2
Brunia_purpurea	0	1
Brunia_variabilis	0	3
Brunia_oblongifolia	0	1
Brunia_thomae	0.5	2
Brunia_villosa	0	6
Brunia_cordata	0	3
Brunia_sphaerocephala	0	1
Brunia_powrieae	0	1
Brunia_paleacea	0	26
Brunia_fragarioides	0	3
Brunia_macrocephala	0	2
Brunia_noduliflora	0	7
Brunia_bullata	0	1
Brunia_callunoides	0	1
Brunia_virgata	0	5
Brunia_trigyna	0.666666666666667	6
Elephantopus_biflorus	1	42
Elephantopus_micropappus	1	26
Elephantopus_elatus	0	57
Elephantopus_nudatus	0	27
Myrovernix_scaber	0.953678474114441	367
Elephantopus_carolinianus	0.0201342281879195	149
Elephantopus_mollis	0.976307996051333	2026
Centratherum_australianum	0.0124223602484472	161
Centratherum_punctatum	0.690890481064483	977
Chresta_harleyi	0.135135135135135	37
Chresta_angustifolia	1	20
Chresta_exsucca	1	51
Chresta_plantaginifolia	1	13
Chresta_pycnocephala	0.875	8
Chresta_scapigera	1	53
Chresta_souzae	1	10
Chresta_speciosa	0.96969696969697	33
Pithecoseris_pacourinoides	0.26530612244898	49
Chresta_sphaerocephala	1	134
Distephanus_polygalifolius	0.888888888888889	18
Gymnanthemum_corymbosum	0.260869565217391	23
Gymnanthemum_amygdalinum	0.905044510385757	337
Gymnanthemum_mespilifolium	0.272727272727273	11
Vernonia_cylindriceps	1	1
Hesperomannia_arborescens	1	4
Hesperomannia_lydgatei	1	3
Lessingianthus_bardanoides	0.976331360946746	169
Lessingianthus_warmingianus	1	27
Chrysolaena_lithospermifolia	0.973684210526316	38
Lepidaploa_aurea	0.903409090909091	176
Lepidaploa_rufogrisea	0.926267281105991	217
Lessingianthus_bishopii	1	12
Lessingianthus_farinosus	0.456521739130435	46
Lessingianthus_linearis	0.837209302325581	86
Lessingianthus_santosii	0.622222222222222	45
Chrysolaena_flexuosa	0.820143884892086	139
Chrysolaena_platensis	0.956363636363636	275
Vernonia_arborescens	0.9375	16
Lepidaploa_balansae	0.964912280701754	57
Vernonia_borinquensis	1	29
Lepidaploa_canescens	0.993697478991597	476
Lepidaploa_tortuosa	0.979831932773109	595
Eremosis_leiocarpa	0.993197278911565	147
Piptocarpha_oblonga	1	114
Piptocarpha_rotundifolia	1	254
Critoniopsis_sodiroi	1	27
Critoniopsis_huairacajana	1	6
Stokesia_laevis	0	28
Heterocypsela_andersonii	1	2
Lepidonia_callilepis	0.96	25
Vernonia_jonesii	0.982456140350877	57
Stramentopappus_pooleae	1	58
Rolandra_fruticosa	0.947368421052632	209
Proteopsis_argentea	1	8
Bishopalea_erecta	0.2	5
Eremanthus_erythropappus	0.975609756097561	164
Eremanthus_glomerulatus	0.887323943661972	142
Heterocoma_albida	1	7
Lychnophora_bishopii	0.0740740740740741	27
Lychnophora_ericoides	0.971014492753623	207
Lychnophora_passerina	0.936708860759494	79
Lychnophora_salicifolia	0.678082191780822	146
Lychnophoriopsis_candelabrum	1	21
Minasia_alpestris	1	21
Paralychnophora_glaziouana	1	9
Piptolepis_ericoides	1	2
Prestelia_eriopus	1	7
Xerxes_ekmanianum	1	10
Eremanthus_arboreus	0.384615384615385	13
Eremanthus_auriculatus	1	3
Eremanthus_brevifolius	1	1
Eremanthus_capitatus	0.5	10
Eremanthus_cinctus	1	4
Eremanthus_crotonoides	1	68
Eremanthus_elaeagnus	1	38
Eremanthus_goyazensis	1	78
Eremanthus_incanus	0.823529411764706	119
Eremanthus_leucodendron	0.3125	16
Eremanthus_mattogrossensis	1	40
Eremanthus_mollis	1	35
Eremanthus_pabstii	1	8
Eremanthus_polycephalus	0.75609756097561	41
Eremanthus_uniflorus	1	15
Eremanthus_veadeiroensis	1	8
Heterocoma_gracilis	1	1
Heterocoma_robinsoniana	1	1
Lychnophoriopsis_damazioi	1	15
Lychnophoriopsis_hatschbachii	1	1
Lychnophora_crispa	0.181818181818182	11
Lychnophora_diamantinana	1	21
Lychnophora_granmogolensis	0.565217391304348	23
Lychnophora_humillima	1	3
Lychnophora_markgravii	1	13
Lychnophora_ramosissima	0.6	20
Lychnophora_regis	0.307692307692308	26
Lychnophora_santosii	0.272727272727273	11
Lychnophora_sellowii	1	27
Lychnophora_reticulata	0.958333333333333	24
Lychnophora_tomentosa	0.978723404255319	47
Lychnophora_triflora	0.380952380952381	21
Lychnophora_villosissima	1	15
Minasia_cabralensis	1	7
Minasia_ramosa	1	5
Minasia_scapigera	1	30
Paralychnophora_atkinsiae	0	12
Paralychnophora_harleyi	0.238095238095238	63
Paralychnophora_patriciana	0.666666666666667	6
Eremanthus_reflexo-auriculatus	0.19047619047619	63
Paralychnophora_bicolor	0.569444444444444	72
Piptolepis_oleaster	1	9
Piptolepis_monticola	1	2
Piptolepis_schultziana	1	7
Proteopsis_lanuginosa	1	7
Plazia_daphnoides	0.722222222222222	18
Urmenetea_atacamensis	0.333333333333333	6
Gypothamnium_pinifolium	0	6
Corymbium_enerve	0	4
Gymnarrhena_micrantha	0	101
Hecastocleis_shockleyi	0	42
Pertya_rigidula	0	1
Ainsliaea_glabra	0.5	14
Myripnois_dioica	0	16
Ainsliaea_acerifolia	0	157
Ainsliaea_apiculata	0	2
Ainsliaea_aptera	0.09375	32
Ainsliaea_apteroides	1	2
Ainsliaea_cordifolia	0	9
Ainsliaea_dissecta	0	4
Ainsliaea_hayatae	0.833333333333333	6
Ainsliaea_foliosa	0	14
Ainsliaea_fragrans	0.808219178082192	73
Ainsliaea_fulvipes	0.666666666666667	3
Ainsliaea_gongshanensis	0	3
Ainsliaea_gracilis	0.894736842105263	19
Ainsliaea_grossedentata	0.545454545454545	11
Ainsliaea_heterantha	1	3
Ainsliaea_lancifolia	0.25	4
Ainsliaea_latifolia	0.441441441441441	111
Ainsliaea_henryi	0.770114942528736	87
Ainsliaea_macrocephala	0.2	5
Ainsliaea_macroclinidioides	0.944	125
Ainsliaea_pertyoides	0.666666666666667	12
Ainsliaea_spicata	0.5	28
Ainsliaea_sutchuenensis	0.333333333333333	6
Ainsliaea_trinervis	1	1
Ainsliaea_yunnanensis	0.461538461538462	39
Pertya_glabrescens	0	100
Ainsliaea_walkeri	1	7
Pertya_robusta	0	1
Pertya_scandens	0.00900900900900901	111
Diaspananthus_uniflorus	0.0909090909090909	11
Echinops_heteromorphus	0	1
Echinops_spinosissimus	0	1
Echinops_niveus	0.2	20
Echinops_bannaticus	0	653
Echinops_microcephalus	0	12
Echinops_ossicus	0	3
Echinops_cornigerus	0.04	50
Echinops_tournefortii	0	1
Echinops_hedgei	0	1
Echinops_exaltatus	0	695
Echinops_strigosus	0	52
Echinops_nanus	0	2
Cynara_algarbiensis	0	50
Cynara_cyrenaica	0	1
Carduus_corymbosus	0	2
Mollis_mollis	0	37
Cynara_tournefortii	0	53
Echinops_acantholepis	0	11
Alfredia_acantholepis	0	2
Alfredia_cernua	0	4
Alfredia_nivea	0	2
Atractylis_cancellata	0	1256
Atractylis_carduus	0	136
Berardia_lanuginosa	0	89
Brachylaena_discolor	0.703703703703704	27
Centaurea_nitens	0	4
Cardopatium_corymbosum	0	14
Carduus_defloratus	0	1644
Carlina_acanthifolia	0	876
Carlina_salicifolia	0	103
Carlina_gummifera	0	247
Carlina_lanata	0	43
Centaurea_calcitrapa	0.00109361329833771	4572
Centaurea_carolipauana	0	2
Cyanus_depressus	0	194
Cyanus_lingulatus	0	16
Chardinia_orientalis	0	13
Cheirolophus_mauritanicus	0	6
Cheirolophus_teydis	0	20
Cirsium_echinus	0	3
Cousinia_astracanica	0	1
Cousinia_microcarpa	0	42
Cousiniopsis_atractyloides	0	1
Centaurea_aegialophila	0	7
Centaurea_crocodylium	0	69
Cynara_humilis	0	998
Jurinea_albicaulis	0	1
Jurinea_carduiformis	0	4
Jurinea_stoechadifolia	0	1
Karvandarina_aphylla	0	5
Klasea_serratuloides	0	3
Lamyropsis_cynaroides	0	10
Rhaponticum_coniferum	0	2521
Notobasis_syriaca	0	701
Oldenburgia_intermedia	0	3
Olgaea_pectinata	0	2
Oligochaeta_divaricata	0	6
Oligochaeta_minima	0	1
Onopordum_nervosum	0	34
Carthamus_riphaeus	0	1
Picnomon_acarna	0	1209
Psephellus_pulcherrimus	0	12
Ptilostemon_afer	0.25	28
Saussurea_maximowiczii	0	32
Serratula_coronata	0	124
Siebera_pungens	0	4
Staehelina_dubia	0	2243
Hirtellina_fruticosa	0	7
Staehelina_uniflosculosa	0	11
Onopordum_acaulon	0	11033
Rhaponticum_australe	0.25	4
Stizolophus_balsamita	0	2
Stizolophus_coronopifolius	0	8
Synurus_palmatopinnatifidus	0	58
Tarchonanthus_camphoratus	0.259259259259259	27
Tricholepis_tibetica	0	25
Tyrimnus_leucographus	0	311
Xeranthemum_annuum	0	33
Xeranthemum_cylindraceum	0	583
Xeranthemum_inapertum	0	1750
Xeranthemum_longepapposum	0	2
Zoegea_leptaurea	0	7
Centaurea_kotschyi	0	8
Ptilostemon_echinocephalus	0	4
Ptilostemon_hispanicus	0	785
Centaurea_alba	0	43
Himalaiella_nivea	0.705882352941177	17
Cynara_baetica	0	86
Lamyropsis_carpini	0	1
Ptilostemon_abylensis	0	2
Ptilostemon_casabonae	0	35
Ptilostemon_chamaepeuce	0	63
Ptilostemon_dyricola	0	10
Ptilostemon_gnaphaloides	0	19
Ptilostemon_leptophyllus	0	5
Ptilostemon_niveus	0	4
Ptilostemon_rhiphaeus	0	10
Ptilostemon_stellatus	0	9
Ptilostemon_strictus	0	9
Carthamus_glaucus	0	167
Carthamus_arborescens	0	148
Carthamus_caeruleus	0	306
Carthamus_dentatus	0	43
Carthamus_lanatus	0.000165098233448902	6057
Carthamus_leucocaulos	0	23
Carthamus_nitidus	0	53
Carthamus_tenuis	0	249
Carthamus_turkestanicus	0	2
Cirsium_heterophyllum	0	22448
Cirsium_tuberosum	0	1962
Cirsium_dissectum	0	4772
Cirsium_eriophorum	0	4679
Saussurea_fastuosa	0	2
Cirsium_rivulare	0	835
Crupina_vulgaris	0	107
Echinops_pungens	0	22
Carlina_sicula	0	5
Centaurea_arrigonii	0	1
Centaurea_cineraria	0	22
Centaurea_resupinata	0	472
Cirsium_andrewsii	0	32
Cirsium_bertolonii	0	1
Cirsium_neomexicanum	0.0373134328358209	268
Cirsium_ciliolatum	0	15
Cirsium_crassicaule	0	19
Cirsium_inamoenum	0	103
Cirsium_ochrocentrum	0.039647577092511	227
Cirsium_scabrum	0	37
Cirsium_tenoreanum	0	6
Mantisalca_salmantica	0.00248601615910503	1609
Saussurea_manshurica	0	2
Centaurea_ionica	0	1
Centaurea_pentadactyli	0	1
Centaurea_filiformis	0	1
Himalaiella_albescens	0.173913043478261	46
Saussurea_discolor	0	35
Saussurea_esthonica	0	9
Saussurea_riederi	0	9
Ancathia_igniaria	0	2
Olgaea_leucophylla	0	5
Onopordum_carduchorum	0	1
Onopordum_caricum	0	1
Onopordum_illyricum	0	538
Onopordum_micropterum	0	3
Onopordum_turcicum	0	1
Silybum_eburneum	0.0104166666666667	96
Cirsium_pitcheri	0	22
Amphoricarpos_neumayerianus	0	1
Centaurea_scabiosa	0	5335
Centaurea_borysthenica	0	1
Cyanus_segetum	0.000204918032786885	19520
Centaurea_jacea	0	45408
Centaurea_phrygia	0	524
Cirsium_oleraceum	0	15484
Serratula_alata	0	1
Hemistepta_lyrata	0.4375	16
Carduus_personata	0	626
Carlina_acaulis	0	2001
Dasyphyllum_tomentosum	0.217391304347826	230
Onopordum_tauricum	0	76
Arctium_minus	0.000811562838151183	25876
Carduus_acicularis	0	39
Carduus_tmoleus	0	13
Carduus_candicans	0	25
Carduus_carduelis	0	10
Carduus_nutans	0.0028391167192429	3170
Carduus_kerneri	0	14
Carduus_adpressus	0	14
Saussurea_hieracioides	0.025	80
Saussurea_przewalskii	0	59
Saussurea_tibetica	0	8
Saussurea_coriacea	0	11
Saussurea_polypodioides	0.2	5
Saussurea_ceterach	0	12
Saussurea_depsangensis	0	2
Saussurea_pulchra	0	6
Saussurea_erubescens	0	15
Saussurea_amara	0.310344827586207	29
Saussurea_umbrosa	0	1
Saussurea_katochaete	0	46
Saussurea_nematolepis	0	5
Saussurea_davurica	0	4
Saussurea_yunnanensis	0.272727272727273	11
Cirsium_drummondii	0	43
Lamyropsis_microcephala	0	2
Saussurea_costus	0.1	30
Dolomiaea_souliei	0	19
Cirsium_japonicum	0.62037037037037	108
Cirsium_erisithales	0	451
Centaurea_stoebe	0	811
Saussurea_involucrata	0	1
Klasea_cerinthifolia	0	5
Klasea_coriacea	0	2
Ochrocephala_imatongensis	1	4
Rhaponticum_carthamoides	0	4
Rhaponticum_nanum	0	1
Rhaponticum_pulchrum	0	4
Rhaponticum_heleniifolium	0	37
Rhaponticum_centauroides	0	39
Rhaponticum_scariosum	0	84
Rhaponticum_exaltatum	0	37
Centaurea_aggregata	0	4
Centaurea_albonitens	0	2
Centaurea_alexandrina	0	2
Centaurea_amadanensis	0	1
Centaurea_antitauri	0	1
Centaurea_aspera	0	2063
Centaurea_aucheri	0	8
Centaurea_aziziana	0	4
Centaurea_behen	0	18
Centaurea_benedicta	0.00357568533969011	839
Centaurea_cadmea	0	1
Centaurea_calolepis	0	1
Centaurea_cariensis	0	5
Centaurea_cataonica	0	1
Centaurea_cheirolopha	0	2
Centaurea_chrysantha	0	4
Centaurea_corymbosa	0	8
Centaurea_deusta	0	26
Centaurea_diluta	0	17
Centaurea_drabifolia	0	9
Centaurea_glastifolia	0	7
Centaurea_trichocephala	0	3
Centaurea_iberica	0	393
Centaurea_imperialis	0	1
Centaurea_inexpectata	0	1
Centaurea_involucrata	0	16
Centaurea_kurdica	0	1
Centaurea_lycopifolia	0	1
Centaurea_macrocephala	0	17
Centaurea_napifolia	0	43
Cyanus_napulifer	0	6
Centaurea_nemecii	0	2
Centaurea_odyssei	0	2
Centaurea_hyalolepis	0	87
Centaurea_paphlagonica	0	4
Centaurea_patula	0	5
Centaurea_polypodiifolia	0	4
Centaurea_ptosimopappa	0	2
Centaurea_ptosimopappoides	0	1
Centaurea_pullata	0	704
Centaurea_pungens	0	13
Centaurea_rigescens	0	2
Centaurea_saligna	0	1
Centaurea_sclerolepis	0	1
Centaurea_solstitialis	0.00748502994011976	2672
Centaurea_diffusa	0	415
Centaurea_stapfiana	0	3
Centaurea_tenorei	0	13
Centaurea_tomentella	0	2
Centaurea_subulata	0	2
Centaurea_leucophaea	0	355
Centaurea_paniculata	0	610
Centaurea_vallesiaca	0	1
Rhaponticum_repens	0.00904159132007233	553
Centaurea_aplolepa	0	9
Centaurea_hierapolitana	0	1
Centaurea_tossiensis	0	2
Jacea_corcubionensis	0	23
Centaurea_nevadensis	0	54
Centaurea_nemoralis	0	1728
Centaurea_parilica	0	4
Centaurea_pectinata	0	22
Centaurea_linifolia	0	32
Centaurea_nigra	0	13589
Centaurea_triamularia	0	1
Centaurea_antennata	0	188
Centaurea_emigrantis	0	66
Centaurea_debeauxii	0	521
Centaurea_jordaniana	0	13
Centaurea_pangaea	0	2
Centaurea_rhaetica	0	7
Saussurea_tunicata	0	12
Cynara_cornigera	0	9
Silybum_marianum	0.00806834361651637	6321
Tricholepis_elongata	0.272727272727273	11
Saussurea_kingii	0	1
Saussurea_medusa	0.0375	80
Saussurea_gnaphalodes	0.00862068965517241	116
Saussurea_uliginosa	0	5
Saussurea_delavayi	0.857142857142857	7
Saussurea_obvallata	0.0625	48
Saussurea_phaeantha	0	12
Saussurea_globosa	0	34
Saussurea_bracteata	0.015625	64
Saussurea_polycolea	0	25
Saussurea_alata	0	3
Saussurea_poochlamys	0	6
Saussurea_subulata	0	21
Saussurea_pulvinata	0	5
Saussurea_salicifolia	0	20
Saussurea_sobarocephala	0	9
Saussurea_glanduligera	0	35
Saussurea_brunneopilosa	0	12
Saussurea_rhytidocarpa	0	1
Saussurea_pachyneura	0.0810810810810811	37
Saussurea_kungii	0	2
Saussurea_tomentosa	0	2
Saussurea_pectinata	0	6
Saussurea_nigrescens	0	13
Saussurea_dzeurensis	0	12
Saussurea_woodiana	0	10
Stemmacantha_uniflora	0	4
Cirsium_flodmanii	0	224
Cirsium_foliosum	0	22
Cirsium_pumilum	0	96
Cirsium_undulatum	0.0606488011283498	709
Carduus_acanthoides	0.00836120401337793	598
Cynara_cardunculus	0.0145072536268134	1999
Filago_arvensis	0.000145423630221268	89394
Saussurea_hypsipeta	0	5
Saussurea_americana	0	19
Saussurea_nuda	0	18
Cyanus_pichleri	0	6
Cheirolophus_arboreus	0	8
Cheirolophus_arbutifolius	0	16
Cheirolophus_benoistii	0	9
Cheirolophus_canariensis	0	9
Cheirolophus_duranii	0	8
Cheirolophus_falcisectus	0	1
Cheirolophus_grandifolius	0	3
Cheirolophus_intybaceus	0	411
Cheirolophus_junonianus	0	6
Cheirolophus_lagunae	0	1
Cheirolophus_mansanetianus	0	9
Cheirolophus_massonianus	0	5
Cheirolophus_metlesicsii	0	7
Cheirolophus_satarataensis	0	5
Cheirolophus_sempervirens	0	166
Cheirolophus_sventenii	0	3
Cheirolophus_tagananensis	0	2
Cheirolophus_uliginosus	0	80
Cheirolophus_webbianus	0	1
Atractylodes_lancea	0.115384615384615	52
Jurinea_fontqueri	0	7
Carduus_keniensis	1	7
Carduus_nyassanus	0.967741935483871	31
Cirsium_nipponicum	0	316
Cirsium_tracyi	0	9
Cirsium_altissimum	0	304
Cirsium_carolinianum	0	47
Cirsium_horridulum	0.23989218328841	371
Cirsium_muticum	0	238
Cirsium_lecontei	0.1	10
Cirsium_nuttallii	0	40
Cirsium_repandum	0	9
Cirsium_ciliatum	0	60
Carduus_cephalanthus	0	1296
Carthamus_chouletteanus	0	1
Echinops_mandavillei	0	1
Jurinea_catharinae	0	1
Jurinea_dumulosa	0	4
Jurinea_eriobasis	0	1
Jurinea_heterophylla	0	1
Jurinea_inuloides	0	2
